"BehaviorSpace results (NetLogo 7.0.3)","Stats version 2.0"
"fuente-osmenia.nlogox"
"experiment-2"
"05/29/2026 03:26:15:388 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-37","37","-37","37"
"bin-placement","laziness-factor","litter-sensitivity-factor","group-litter-factor","arrival-rate","initial-litter","[step]","(mean) total-litter-events","(std) total-litter-events","(mean) bin-utilization-rate","(std) bin-utilization-rate","(mean) total-agents-spawned","(std) total-agents-spawned","(mean) ticks","(std) ticks"
"3","0","0","0.5","0","0","3000","0","0","0","0","0","0","3000","0"
"3","0","0","0.5","0","0","3500","0","0","0","0","0","0","3500","0"
"3","0","0","0.5","0","0","4000","0","0","0","0","0","0","4000","0"
"3","0","0","0.5","0","0","4500","0","0","0","0","0","0","4500","0"
"3","0","0","0.5","0","0","5000","0","0","0","0","0","0","5000","0"
"3","0","0","0.5","0","0","5500","0","0","0","0","0","0","5500","0"
"3","0","0","0.5","0","0","6000","0","0","0","0","0","0","6000","0"
"3","0","0","0.5","0","0","6500","0","0","0","0","0","0","6500","0"
"3","0","0","0.5","0","0","7000","0","0","0","0","0","0","7000","0"
"3","0","0","0.5","0","0","7500","0","0","0","0","0","0","7500","0"
"3","0","0","0.5","2.5","0","0","0","0","0","0","0","0","0","0"
"3","0","0","0.5","2.5","0","500","0.4666666666666667","0.618241233033047","0.0024479166666666673","0.0017438196919565836","31.666666666666668","5.509587603038503","500","0"
"3","0","0","0.5","2.5","0","1000","1.2666666666666666","1.2364824660660938","0.0066145833333333326","0.002928269332681375","63.46666666666667","7.78345824310905","1000","0"
"3","0","0","0.5","2.5","0","1500","2.1","2.1031722072463137","0.010052083333333335","0.003799228380174351","94.5","8.329665859644871","1500","0"
"3","0","0","0.5","2.5","0","2000","3.1333333333333333","2.2910453703252776","0.013854166666666664","0.004541714449289925","126.8","10.231976022906492","2000","0"
"3","0","0","0.5","2.5","0","2500","4.1","2.507987240796891","0.018541666666666668","0.005178036884015236","159.5","10.285102495032966","2500","0"
"3","0","0","0.5","2.5","0","3000","4.866666666666666","2.825282680055612","0.02192708333333333","0.005078859455434415","190.73333333333332","9.287745809518164","3000","0"
"3","0","0","0.5","2.5","0","3500","5.7","3.0016662039607267","0.026249999999999996","0.006070334285138943","223.93333333333334","9.150349112951314","3500","0"
"3","0","0","0.5","2.5","0","4000","7.033333333333333","2.949387883763153","0.029895833333333333","0.007236397680399335","255.63333333333333","9.91794109457984","4000","0"
"3","0","0","0.5","2.5","0","4500","7.633333333333334","3.049407957110509","0.033749999999999995","0.0078083322216292335","287.8333333333333","12.707172078091261","4500","0"
"3","0","0","0.5","2.5","0","5000","8.533333333333333","2.997035572398536","0.03729166666666666","0.008421409554753222","321.56666666666666","15.103384462504494","5000","0"
"3","0","0","0.5","2.5","0","5500","9.466666666666667","3.0739045022396008","0.04125","0.00886274094641908","352.93333333333334","17.412511466056685","5500","0"
"3","0","0","0.5","2.5","0","6000","10.366666666666667","3.3114280236108953","0.044583333333333315","0.009081636882865458","386.06666666666666","18.663571171908362","6000","0"
"3","0","0","0.5","2.5","0","6500","11.066666666666666","3.4634600554294765","0.048645833333333326","0.009232716585900141","419.1333333333333","19.03458839995117","6500","0"
"3","0","0","0.5","2.5","0","7000","12.066666666666666","3.6508750853581513","0.05213541666666666","0.009256924257083932","452.3","18.81338176228116","7000","0"
"3","0","0","0.5","2.5","0","7500","12.833333333333334","3.847798793538398","0.056302083333333336","0.009886097184163334","485.03333333333336","19.4087322844355","7500","0"
"3","0","0","0.5","5","0","0","0","0","0","0","0","0","0","0"
"3","0","0","0.5","5","0","500","0.8","0.7916228058025279","0.005364583333333334","0.0029833340607541016","64.76666666666667","9.604454984826342","500","0"
"3","0","0","0.5","5","0","1000","2.6","1.42828568570857","0.01265625","0.004101376483877091","129.53333333333333","11.31881422921834","1000","0"
"3","0","0","0.5","5","0","1500","4.7","1.9519221295943137","0.020833333333333336","0.004498504767018581","195.33333333333334","12.726175998922676","1500","0"
"3","0","0","0.5","5","0","2000","6.733333333333333","2.6449112566503166","0.028333333333333332","0.005483363411771606","260.3666666666667","14.253615525737864","2000","0"
"3","0","0","0.5","5","0","2500","8.1","2.6751946969644407","0.03572916666666667","0.006154654686134353","323.1666666666667","15.110886436238243","2500","0"
"3","0","0","0.5","5","0","3000","9.733333333333333","2.920426148507935","0.04354166666666666","0.006272528840551916","389.56666666666666","17.417775084346708","3000","0"
"3","0","0","0.5","5","0","3500","11.6","3.0397368307141326","0.05265625000000001","0.0074406287186746965","458.5","19.788464653260327","3500","0"
"3","0","0","0.5","5","0","4000","13.866666666666667","2.8720878971384023","0.06000000000000001","0.007178436314175023","523.4","18.4492095584969","4000","0"
"3","0","0","0.5","5","0","4500","16.166666666666668","3.5316033500695143","0.06864583333333334","0.007621982554136133","589.7","20.023569445364462","4500","0"
"3","0","0","0.5","5","0","5000","18.366666666666667","3.9621823391773487","0.07572916666666665","0.007555494919078579","654.1333333333333","19.808640090178383","5000","0"
"3","0","0","0.5","5","0","5500","20.7","4.188476254359494","0.08473958333333333","0.008536107184663015","719.6","21.149625686206996","5500","0"
"3","0","0","0.5","5","0","6000","22.966666666666665","4.498024257629368","0.09354166666666668","0.009276683547415471","786.1","21.7046078057172","6000","0"
"3","0","0","0.5","5","0","6500","24.9","4.577845199072011","0.10041666666666665","0.008874975547697141","852.9666666666667","25.654737487558815","6500","0"
"3","0","0","0.5","5","0","7000","26.966666666666665","5.095640838555593","0.10906249999999998","0.008523863560616159","919.6","26.21653422301786","7000","0"
"3","0","0","0.5","5","0","7500","28.833333333333332","5.0205134752887135","0.1172916666666667","0.010379621627925023","984.8333333333334","27.00874344026804","7500","0"
"3","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"3","0","0","1","0","0","500","0","0","0","0","0","0","500","0"
"3","0","0","1","0","0","1000","0","0","0","0","0","0","1000","0"
"3","0","0","1","0","0","1500","0","0","0","0","0","0","1500","0"
"3","0","0","1","0","0","2000","0","0","0","0","0","0","2000","0"
"3","0","0","1","0","0","2500","0","0","0","0","0","0","2500","0"
"3","0","0","1","0","0","3000","0","0","0","0","0","0","3000","0"
"3","0","0","1","0","0","3500","0","0","0","0","0","0","3500","0"
"3","0","0","1","0","0","4000","0","0","0","0","0","0","4000","0"
"3","0","0","1","0","0","4500","0","0","0","0","0","0","4500","0"
"3","0","0","1","0","0","5000","0","0","0","0","0","0","5000","0"
"3","0","0","1","0","0","5500","0","0","0","0","0","0","5500","0"
"3","0","0","1","0","0","6000","0","0","0","0","0","0","6000","0"
"3","0","0","1","0","0","6500","0","0","0","0","0","0","6500","0"
"3","0","0","1","0","0","7000","0","0","0","0","0","0","7000","0"
"3","0","0","1","0","0","7500","0","0","0","0","0","0","7500","0"
"3","0","0","1","2.5","0","0","0","0","0","0","0","0","0","0"
"3","0","0","1","2.5","0","500","0.8","0.9092121131323904","0.0030208333333333333","0.0022072520937934472","32.06666666666667","4.864383025854586","500","0"
"3","0","0","1","2.5","0","1000","1.6666666666666667","1.4452988925785866","0.007708333333333333","0.003847121940129039","64.6","6.343500610861482","1000","0"
"3","0","0","1","2.5","0","1500","2.533333333333333","1.8208667044996882","0.011666666666666667","0.005162296538901612","97.36666666666666","8.32059025684009","1500","0"
"3","0","0","1","2.5","0","2000","3.6","1.9252705437591537","0.015885416666666666","0.006052657029607373","129.56666666666666","10.101760022667117","2000","0"
"3","0","0","1","2.5","0","2500","4.6","2.2300971578236974","0.019479166666666665","0.007042621976618904","162.1","11.69144986731757","2500","0"
"3","0","0","1","2.5","0","3000","5.4","2.563851269737255","0.022239583333333333","0.007325257449495472","194.93333333333334","10.776311469556218","3000","0"
"3","0","0","1","2.5","0","3500","6.633333333333334","2.726210230745645","0.02604166666666667","0.008162307510066556","227.7","12.798828071350908","3500","0"
"3","0","0","1","2.5","0","4000","7.766666666666667","2.7164110309172447","0.030416666666666665","0.008517496290316512","261.6666666666667","14.36043948569201","4000","0"
"3","0","0","1","2.5","0","4500","8.6","2.739829678404602","0.03432291666666667","0.008870848256211029","293.43333333333334","17.06982392671022","4500","0"
"3","0","0","1","2.5","0","5000","9.433333333333334","3.0296681153038674","0.03807291666666667","0.009115178551993496","324.3333333333333","19.291333690430932","5000","0"
"3","0","0","1","2.5","0","5500","10.233333333333333","3.158937936852968","0.041354166666666664","0.0098138047610949","356.6333333333333","17.350280177052536","5500","0"
"3","0","0","1","2.5","0","6000","11.033333333333333","3.1568268174791534","0.04588541666666667","0.0107080344073063","388.76666666666665","18.65061810116639","6000","0"
"3","0","0","1","2.5","0","6500","11.9","3.3401596768218536","0.0503125","0.01080575415770073","422","19.45764631192581","6500","0"
"3","0","0","1","2.5","0","7000","12.9","3.399509768579385","0.053437500000000006","0.011506055923585053","454.3333333333333","20.74019179167723","7000","0"
"3","0","0","1","2.5","0","7500","14.233333333333333","3.809491071287898","0.05749999999999998","0.011597638049763983","487.1666666666667","20.172726362316244","7500","0"
"3","0","0","1","5","0","0","0","0","0","0","0","0","0","0"
"3","0","0","1","5","0","500","1.2333333333333334","0.9893881386437221","0.0056770833333333335","0.002750572068023103","69.1","8.588170158227344","500","0"
"3","0","0","1","5","0","1000","3.3333333333333335","1.776388345929897","0.012604166666666666","0.004906902380547449","134.8","11.133732527773423","1000","0"
"3","0","0","1","5","0","1500","5.333333333333333","2.507765716507204","0.01984375","0.005848427272566531","199.83333333333334","14.810094155301272","1500","0"
"3","0","0","1","5","0","2000","7.1","2.808914381037628","0.027343750000000003","0.006539518291064463","266.1666666666667","16.352539727991967","2000","0"
"3","0","0","1","5","0","2500","8.866666666666667","3.0302181806302695","0.0353125","0.006709659547994964","332.7","18.59596730476799","2500","0"
"3","0","0","1","5","0","3000","11.1","3.3600595232822883","0.04338541666666666","0.008808244884844475","397.7","20.800881391582102","3000","0"
"3","0","0","1","5","0","3500","13.5","3.6945906403822333","0.051354166666666666","0.00927668354741547","465.1333333333333","23.080631610845394","3500","0"
"3","0","0","1","5","0","4000","15.533333333333333","4.039251855920296","0.058802083333333345","0.010631763574374144","530.4666666666667","24.35806961882562","4000","0"
"3","0","0","1","5","0","4500","17.5","4.014556845614054","0.06635416666666666","0.0116908232054985","596.0333333333333","24.26998603671255","4500","0"
"3","0","0","1","5","0","5000","19.5","4.02285139339416","0.07432291666666666","0.012114386283866066","661.3333333333334","22.545263114208467","5000","0"
"3","0","0","1","5","0","5500","21.666666666666668","4.3994949205057114","0.08197916666666669","0.013033743599680877","731.2","25.618222681000596","5500","0"
"3","0","0","1","5","0","6000","23.9","4.860384072615386","0.09041666666666666","0.014124477620625674","797.8","27.243837223612","6000","0"
"3","0","0","1","5","0","6500","26","4.946379147079878","0.0980729166666667","0.015098867604936101","863.6333333333333","27.92547622194154","6500","0"
"3","0","0","1","5","0","7000","27.7","5.459853477887479","0.10583333333333331","0.016061270489043575","929.9","31.49110985659286","7000","0"
"3","0","0","1","5","0","7500","29.7","6.089061230326616","0.11489583333333336","0.016291679987206834","995","32.24386246507491","7500","0"
"3","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0"
"3","0","0.5","0","0","0","500","0","0","0","0","0","0","500","0"
"3","0","0.5","0","0","0","1000","0","0","0","0","0","0","1000","0"
"3","0","0.5","0","0","0","1500","0","0","0","0","0","0","1500","0"
"3","0","0.5","0","0","0","2000","0","0","0","0","0","0","2000","0"
"3","0","0.5","0","0","0","2500","0","0","0","0","0","0","2500","0"
"3","0","0.5","0","0","0","3000","0","0","0","0","0","0","3000","0"
"3","0","0.5","0","0","0","3500","0","0","0","0","0","0","3500","0"
"3","0","0.5","0","0","0","4000","0","0","0","0","0","0","4000","0"
"3","0","0.5","0","0","0","4500","0","0","0","0","0","0","4500","0"
"3","0","0.5","0","0","0","5000","0","0","0","0","0","0","5000","0"
"3","0","0.5","0","0","0","5500","0","0","0","0","0","0","5500","0"
"3","0","0.5","0","0","0","6000","0","0","0","0","0","0","6000","0"
"3","0","0.5","0","0","0","6500","0","0","0","0","0","0","6500","0"
"3","0","0.5","0","0","0","7000","0","0","0","0","0","0","7000","0"
"3","0","0.5","0","0","0","7500","0","0","0","0","0","0","7500","0"
"3","0","0.5","0","2.5","0","0","0","0","0","0","0","0","0","0"
"3","0","0.5","0","2.5","0","500","0.6333333333333333","0.6046119049072352","0.0024999999999999996","0.0024407030237208294","32.2","5.198717790635174","500","0"
"3","0","0.5","0","2.5","0","1000","1.3666666666666667","0.7951240294584375","0.006510416666666667","0.0044025053039592","64.96666666666667","6.828778970081124","1000","0"
"3","0","0.5","0","2.5","0","1500","2.433333333333333","1.358512258154322","0.010781250000000001","0.004237996222174658","97.66666666666667","8.65383665716478","1500","0"
"3","0","0.5","0","2.5","0","2000","3.466666666666667","1.6069294390925264","0.015260416666666667","0.00471663399944518","129.36666666666667","8.90873478983158","2000","0"
"3","0","0.5","0","2.5","0","2500","4.466666666666667","1.667999467092907","0.01958333333333333","0.0058704178348355715","161.66666666666666","9.699942726062297","2500","0"
"3","0","0.5","0","2.5","0","3000","5.333333333333333","1.885618083164127","0.02375","0.006396715465768351","194.9","11.55667195461854","3000","0"
"3","0","0.5","0","2.5","0","3500","6.466666666666667","1.9787762772874442","0.02755208333333334","0.006410483018831127","226.03333333333333","13.164303585411911","3500","0"
"3","0","0.5","0","2.5","0","4000","7.233333333333333","2.0765890836230025","0.03151041666666666","0.007329699916644307","257.8","13.900599507455304","4000","0"
"3","0","0.5","0","2.5","0","4500","8.133333333333333","2.1715329966536445","0.0359375","0.0071032196338468","288.73333333333335","14.345576166733617","4500","0"
"3","0","0.5","0","2.5","0","5000","8.9","2.5344295873693814","0.040000000000000015","0.00763975689512871","319.9","14.916098685648338","5000","0"
"3","0","0.5","0","2.5","0","5500","9.833333333333334","2.684316590038432","0.04406250000000001","0.0073109863105694116","353.6333333333333","16.007255299464124","5500","0"
"3","0","0.5","0","2.5","0","6000","10.7","3.023794525647094","0.04848958333333332","0.007466105412778621","387.46666666666664","16.948418477512554","6000","0"
"3","0","0.5","0","2.5","0","6500","11.833333333333334","3.5410293544234968","0.05265624999999998","0.007592206633285212","419.26666666666665","17.28570379115515","6500","0"
"3","0","0.5","0","2.5","0","7000","12.533333333333333","3.509352583533828","0.0565625","0.008012035217928922","451.6333333333333","16.588114888544613","7000","0"
"3","0","0.5","0","2.5","0","7500","13.466666666666667","3.5752233807445126","0.06041666666666666","0.00783676786408501","484.53333333333336","19.25051225869645","7500","0"
"3","0","0.5","0","5","0","0","0","0","0","0","0","0","0","0"
"3","0","0.5","0","5","0","500","1.1666666666666667","0.8975274678557507","0.004583333333333333","0.0027043239553639934","65.83333333333333","6.429532556017497","500","0"
"3","0","0.5","0","5","0","1000","3","1.7126976771553504","0.0128125","0.004964063565601607","132.46666666666667","10.956682385142361","1000","0"
"3","0","0.5","0","5","0","1500","5.233333333333333","2.0925794820959345","0.02036458333333334","0.007028162902545887","199.06666666666666","11.051194002861813","1500","0"
"3","0","0.5","0","5","0","2000","6.933333333333334","2.4756592836836186","0.028333333333333325","0.007892644474797756","265.3666666666667","13.042196474861468","2000","0"
"3","0","0.5","0","5","0","2500","8.066666666666666","2.644911256650316","0.036875","0.009414845878540268","333","13.023056476879765","2500","0"
"3","0","0.5","0","5","0","3000","9.733333333333333","2.9089898972361903","0.04505208333333333","0.010246659559000462","399.8666666666667","13.096394754112886","3000","0"
"3","0","0.5","0","5","0","3500","11.6","3.2721043178154736","0.0509375","0.010837339003033295","463.96666666666664","15.245727999089524","3500","0"
"3","0","0.5","0","5","0","4000","13.233333333333333","3.6485918135935984","0.05880208333333334","0.011044737190990809","529.5333333333333","17.494253024604646","4000","0"
"3","0","0.5","0","5","0","4500","15.533333333333333","4.137095062426721","0.06708333333333336","0.011274086868665783","595.5","16.48989589617432","4500","0"
"3","0","0.5","0","5","0","5000","17.3","4.382921400162226","0.07463541666666668","0.011437125259495454","660.7333333333333","18.629606067285003","5000","0"
"3","0","0.5","0","5","0","5500","19.633333333333333","4.4458470009161974","0.08328124999999999","0.011195978514441395","726.8666666666667","16.837920167157094","5500","0"
"3","0","0.5","0","5","0","6000","21.733333333333334","4.774469138611701","0.09109375","0.012264380908244","793.4","17.153425313913253","6000","0"
"3","0","0.5","0","5","0","6500","23.766666666666666","5.037746409744033","0.09828125000000003","0.012657535942901105","860.4666666666667","19.144595988308435","6500","0"
"3","0","0.5","0","5","0","7000","25.433333333333334","5.314654791757932","0.10666666666666666","0.012532076898458963","924.3666666666667","19.44819328940923","7000","0"
"3","0","0.5","0","5","0","7500","26.933333333333334","5.7092517509351035","0.1138020833333333","0.013344416780114027","988.4","19.5219534541671","7500","0"
"3","0","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0"
"3","0","0.5","0.5","0","0","500","0","0","0","0","0","0","500","0"
"3","0","0.5","0.5","0","0","1000","0","0","0","0","0","0","1000","0"
"3","0","0.5","0.5","0","0","1500","0","0","0","0","0","0","1500","0"
"3","0","0.5","0.5","0","0","2000","0","0","0","0","0","0","2000","0"
"3","0","0.5","0.5","0","0","2500","0","0","0","0","0","0","2500","0"
"3","0","0.5","0.5","0","0","3000","0","0","0","0","0","0","3000","0"
"3","0","0.5","0.5","0","0","3500","0","0","0","0","0","0","3500","0"
"3","0","0.5","0.5","0","0","4000","0","0","0","0","0","0","4000","0"
"3","0","0.5","0.5","0","0","4500","0","0","0","0","0","0","4500","0"
"3","0","0.5","0.5","0","0","5000","0","0","0","0","0","0","5000","0"
"3","0","0.5","0.5","0","0","5500","0","0","0","0","0","0","5500","0"
"3","0","0.5","0.5","0","0","6000","0","0","0","0","0","0","6000","0"
"3","0","0.5","0.5","0","0","6500","0","0","0","0","0","0","6500","0"
"3","0","0.5","0.5","0","0","7000","0","0","0","0","0","0","7000","0"
"3","0","0.5","0.5","0","0","7500","0","0","0","0","0","0","7500","0"
"3","0","0.5","0.5","2.5","0","0","0","0","0","0","0","0","0","0"
"3","0","0.5","0.5","2.5","0","500","0.43333333333333335","0.6674994798166926","0.0023437500000000003","0.0013829081299324745","32.266666666666666","5.6091195585601685","500","0"
"3","0","0.5","0.5","2.5","0","1000","1.2333333333333334","1.2023125864580955","0.007135416666666667","0.003966890421735337","64.36666666666666","7.494368255934289","1000","0"
"3","0","0.5","0.5","2.5","0","1500","2.033333333333333","1.32874209519965","0.01171875","0.004717784117482133","97.83333333333333","9.564111156935715","1500","0"
"3","0","0.5","0.5","2.5","0","2000","2.533333333333333","1.627540748764494","0.015104166666666669","0.005249834653480897","129.2","11.513470371699405","2000","0"
"3","0","0.5","0.5","2.5","0","2500","3.2666666666666666","1.9652537297311565","0.018697916666666665","0.00611153032810841","160.26666666666668","13.363964814214215","2500","0"
"3","0","0.5","0.5","2.5","0","3000","4.266666666666667","2.0645150089602695","0.022864583333333334","0.0059221750327101575","191.6","13.620083210710083","3000","0"
"3","0","0.5","0.5","2.5","0","3500","5","2.160246899469287","0.026979166666666672","0.0065542275903080725","223.9","14.871337084023972","3500","0"
"3","0","0.5","0.5","2.5","0","4000","6.033333333333333","2.469592858932194","0.03088541666666667","0.006698532242319126","256.3","15.240625533968961","4000","0"
"3","0","0.5","0.5","2.5","0","4500","7.166666666666667","2.793842435706702","0.03421874999999999","0.00715288312355002","286.3333333333333","16.029833297809294","4500","0"
"3","0","0.5","0.5","2.5","0","5000","7.833333333333333","2.944863701807305","0.03817708333333334","0.0068665114894480616","318.26666666666665","16.215082142526718","5000","0"
"3","0","0.5","0.5","2.5","0","5500","8.8","3.187475490101846","0.04130208333333332","0.007122479147136122","349.6","16.560193235587562","5500","0"
"3","0","0.5","0.5","2.5","0","6000","9.866666666666667","3.343982987729187","0.04531250000000001","0.006678050177010252","382.06666666666666","16.114038048305034","6000","0"
"3","0","0.5","0.5","2.5","0","6500","10.733333333333333","3.3058870048579836","0.04947916666666666","0.00724314211091353","415.23333333333335","15.43520507008428","6500","0"
"3","0","0.5","0.5","2.5","0","7000","11.533333333333333","3.461534662865912","0.053541666666666675","0.007790942479714646","447.23333333333335","15.411431543572524","7000","0"
"3","0","0.5","0.5","2.5","0","7500","12.266666666666667","3.586394041683404","0.056614583333333315","0.008185704054512083","477.3333333333333","15.221330063069026","7500","0"
"3","0","0.5","0.5","5","0","0","0","0","0","0","0","0","0","0"
"3","0","0.5","0.5","5","0","500","1.3666666666666667","0.9826268648655784","0.0045312500000000006","0.0029467385749615905","65.63333333333334","7.1809160666001075","500","0"
"3","0","0.5","0.5","5","0","1000","3.433333333333333","1.4067298564006125","0.012343749999999995","0.0037271438880864247","132.23333333333332","10.594600301830907","1000","0"
"3","0","0.5","0.5","5","0","1500","5.333333333333333","1.4907119849998598","0.01890625","0.00517200874701181","198.23333333333332","12.929767549685064","1500","0"
"3","0","0.5","0.5","5","0","2000","7.3","1.9519221295943134","0.02739583333333333","0.006735484650136338","265.8333333333333","16.787065126327338","2000","0"
