"BehaviorSpace results (NetLogo 7.0.3)","Stats version 2.0"
"fuente-osmenia.nlogox"
"experiment"
"05/29/2026 00:33:24:518 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-37","37","-37","37"
"bin-placement","laziness-factor","litter-sensitivity-factor","group-litter-factor","arrival-rate","initial-litter","[step]","(mean) total-litter-events","(std) total-litter-events","(mean) bin-utilization-rate","(std) bin-utilization-rate","(mean) total-agents-spawned","(std) total-agents-spawned","(mean) ticks","(std) ticks"
"1","0.5","0","0","0","0","2500","0","0","0","0","0","0","2500","0"
"1","0.5","0","0","0","0","3000","0","0","0","0","0","0","3000","0"
"1","0.5","0","0","0","0","3500","0","0","0","0","0","0","3500","0"
"1","0.5","0","0","0","0","4000","0","0","0","0","0","0","4000","0"
"1","0.5","0","0","0","0","4500","0","0","0","0","0","0","4500","0"
"1","0.5","0","0","0","0","5000","0","0","0","0","0","0","5000","0"
"1","0.5","0","0","0","0","5500","0","0","0","0","0","0","5500","0"
"1","0.5","0","0","0","0","6000","0","0","0","0","0","0","6000","0"
"1","0.5","0","0","0","0","6500","0","0","0","0","0","0","6500","0"
"1","0.5","0","0","0","0","7000","0","0","0","0","0","0","7000","0"
"1","0.5","0","0","0","0","7500","0","0","0","0","0","0","7500","0"
"1","0.5","0","0","2.5","0","0","0","0","0","0","0","0","0","0"
"1","0.5","0","0","2.5","0","500","1.7666666666666666","1.085766498326822","0.0022222222222222222","0.003179311983960999","32.63333333333333","5.192836946752281","500","0"
"1","0.5","0","0","2.5","0","1000","3.6666666666666665","1.6599866130651644","0.007777777777777781","0.0038389652669681266","64.23333333333333","7.744603856162619","1000","0"
"1","0.5","0","0","2.5","0","1500","6.1","2.1346350195447155","0.012083333333333335","0.006305310812675649","96.83333333333333","8.985482117776925","1500","0"
"1","0.5","0","0","2.5","0","2000","8.3","2.193171219946131","0.01819444444444445","0.008435713688366786","129","10.548301601047756","2000","0"
"1","0.5","0","0","2.5","0","2500","10.233333333333333","2.7164110309172447","0.022222222222222223","0.009022434316062065","160.6","12.213653562031851","2500","0"
"1","0.5","0","0","2.5","0","3000","12.166666666666666","3.357413025265468","0.027222222222222217","0.009666507022947397","191.46666666666667","13.23060425259893","3000","0"
"1","0.5","0","0","2.5","0","3500","14.166666666666666","3.5126754602281274","0.03222222222222222","0.011072850793330416","224.53333333333333","13.768886019653959","3500","0"
"1","0.5","0","0","2.5","0","4000","16.1","3.552933060632206","0.036944444444444446","0.011062393195411042","256.8","16.515447314559783","4000","0"
"1","0.5","0","0","2.5","0","4500","17.933333333333334","3.614169644914613","0.04097222222222223","0.011132791348528749","287.8666666666667","17.458013123555105","4500","0"
"1","0.5","0","0","2.5","0","5000","20.266666666666666","3.9911012125588705","0.04555555555555556","0.013173228557088197","318.06666666666666","19.54982239191844","5000","0"
"1","0.5","0","0","2.5","0","5500","22.433333333333334","4.294828932047883","0.051944444444444446","0.013933262448871612","351.26666666666665","20.391065581659916","5500","0"
"1","0.5","0","0","2.5","0","6000","24.333333333333332","4.245258793315458","0.05625","0.015948049340837194","383.9","20.301641969719263","6000","0"
"1","0.5","0","0","2.5","0","6500","26.3","4.196427051671457","0.060833333333333336","0.016194706496831565","415.8666666666667","19.93444812936195","6500","0"
"1","0.5","0","0","2.5","0","7000","28.566666666666666","4.779702454709453","0.0661111111111111","0.018089711283516594","448.1333333333333","21.299034928580422","7000","0"
"1","0.5","0","0","2.5","0","7500","30.966666666666665","5.677342883975058","0.07041666666666666","0.01879931785602477","477.6333333333333","22.54548488919431","7500","0"
"1","0.5","0","0","5","0","0","0","0","0","0","0","0","0","0"
"1","0.5","0","0","5","0","500","3.1","2.9022979401386992","0.005833333333333333","0.005548606765399494","64.26666666666667","7.693864799667041","500","0"
"1","0.5","0","0","5","0","1000","7.666666666666667","3.155242550986462","0.017638888888888888","0.009841529854476042","130.4","12.106747429980249","1000","0"
"1","0.5","0","0","5","0","1500","11.7","3.2161053050752755","0.026944444444444448","0.01068993411382992","196.56666666666666","17.250475033716867","1500","0"
"1","0.5","0","0","5","0","2000","15.8","3.102687007525359","0.03583333333333334","0.013505828645714688","263.76666666666665","20.236408333057085","2000","0"
"1","0.5","0","0","5","0","2500","20.4","4.543126676640219","0.04555555555555555","0.016905693394114376","328.6","20.943734146517425","2500","0"
"1","0.5","0","0","5","0","3000","24.133333333333333","5.457309064202083","0.056111111111111125","0.017035275673846623","395.1666666666667","23.053681316054973","3000","0"
"1","0.5","0","0","5","0","3500","28.266666666666666","5.773117778885936","0.0651388888888889","0.017329972074379273","460.1333333333333","24.23046750592228","3500","0"
"1","0.5","0","0","5","0","4000","32.43333333333333","5.817693319139086","0.07513888888888888","0.017463034150123947","526.3","26.02325882744128","4000","0"
"1","0.5","0","0","5","0","4500","36.86666666666667","6.168378140880218","0.08555555555555555","0.019116278371205837","588.6666666666666","26.754854180544925","4500","0"
"1","0.5","0","0","5","0","5000","41.03333333333333","6.6657499369705","0.09625000000000002","0.021008981765302547","656","31.73326330524486","5000","0"
"1","0.5","0","0","5","0","5500","45.233333333333334","7.3696826405363085","0.10652777777777775","0.021855039394006598","720.9666666666667","33.3241487346472","5500","0"
"1","0.5","0","0","5","0","6000","49.53333333333333","7.7705998624444845","0.1176388888888889","0.021237287410194594","785.2666666666667","35.91836422902481","6000","0"
"1","0.5","0","0","5","0","6500","53.4","7.735631842325486","0.1265277777777778","0.023655595349896075","849.3666666666667","38.34447664121769","6500","0"
"1","0.5","0","0","5","0","7000","58","8.181279443542637","0.13444444444444448","0.025593269273361023","916.7333333333333","38.6961956212178","7000","0"
"1","0.5","0","0","5","0","7500","62.46666666666667","8.393383637657037","0.1436111111111111","0.026652195147357737","981.4","41.09063153566759","7500","0"
"1","0.5","0","0.5","0","0","0","0","0","0","0","0","0","0","0"
"1","0.5","0","0.5","0","0","500","0","0","0","0","0","0","500","0"
"1","0.5","0","0.5","0","0","1000","0","0","0","0","0","0","1000","0"
"1","0.5","0","0.5","0","0","1500","0","0","0","0","0","0","1500","0"
"1","0.5","0","0.5","0","0","2000","0","0","0","0","0","0","2000","0"
"1","0.5","0","0.5","0","0","2500","0","0","0","0","0","0","2500","0"
"1","0.5","0","0.5","0","0","3000","0","0","0","0","0","0","3000","0"
"1","0.5","0","0.5","0","0","3500","0","0","0","0","0","0","3500","0"
"1","0.5","0","0.5","0","0","4000","0","0","0","0","0","0","4000","0"
"1","0.5","0","0.5","0","0","4500","0","0","0","0","0","0","4500","0"
"1","0.5","0","0.5","0","0","5000","0","0","0","0","0","0","5000","0"
"1","0.5","0","0.5","0","0","5500","0","0","0","0","0","0","5500","0"
"1","0.5","0","0.5","0","0","6000","0","0","0","0","0","0","6000","0"
"1","0.5","0","0.5","0","0","6500","0","0","0","0","0","0","6500","0"
"1","0.5","0","0.5","0","0","7000","0","0","0","0","0","0","7000","0"
"1","0.5","0","0.5","0","0","7500","0","0","0","0","0","0","7500","0"
"1","0.5","0","0.5","2.5","0","0","0","0","0","0","0","0","0","0"
"1","0.5","0","0.5","2.5","0","500","1.6333333333333333","1.559558342038611","0.0030555555555555553","0.0037164133778499046","33.5","4.998333055462925","500","0"
"1","0.5","0","0.5","2.5","0","1000","3.3333333333333335","1.7384539747207062","0.006944444444444447","0.004851180332381384","65","6.65331997326648","1000","0"
"1","0.5","0","0.5","2.5","0","1500","5.566666666666666","2.0604745947367453","0.011666666666666669","0.0064907341364155114","98.13333333333334","9.739039423315262","1500","0"
"1","0.5","0","0.5","2.5","0","2000","8.1","2.494660965609021","0.016111111111111114","0.00898386757155346","130.13333333333333","11.295230065041713","2000","0"
"1","0.5","0","0.5","2.5","0","2500","10.466666666666667","2.7896634603876898","0.021388888888888888","0.011009956212559117","161.63333333333333","12.07334069574596","2500","0"
"1","0.5","0","0.5","2.5","0","3000","12.866666666666667","3.4422215049134897","0.025277777777777774","0.011879669322412833","191.66666666666666","14.819656616204783","3000","0"
"1","0.5","0","0.5","2.5","0","3500","14.933333333333334","3.501745596445039","0.03027777777777778","0.012726345765505897","222.93333333333334","15.200730976575509","3500","0"
"1","0.5","0","0.5","2.5","0","4000","16.633333333333333","4.086427399194667","0.03541666666666667","0.012988153434173375","255.43333333333334","14.712088755698678","4000","0"
"1","0.5","0","0.5","2.5","0","4500","18.566666666666666","3.870256953858347","0.040972222222222215","0.01447712648829265","288.6333333333333","15.186580333380594","4500","0"
"1","0.5","0","0.5","2.5","0","5000","20.733333333333334","3.820413008505174","0.04541666666666666","0.013875688171122263","319.46666666666664","16.28441654534243","5000","0"
"1","0.5","0","0.5","2.5","0","5500","22.533333333333335","3.9220176213553937","0.05083333333333333","0.015115297622680879","351.2","17.186040847152668","5500","0"
"1","0.5","0","0.5","2.5","0","6000","25.3","4.605431575867781","0.055","0.01622326861160982","383.53333333333336","17.79837695471759","6000","0"
"1","0.5","0","0.5","2.5","0","6500","27.4","4.565084884205332","0.059583333333333335","0.017251878587991938","416","18.39565166010707","6500","0"
"1","0.5","0","0.5","2.5","0","7000","29.633333333333333","4.8061303445588","0.06416666666666666","0.017166127283867086","447.56666666666666","18.025321695387913","7000","0"
"1","0.5","0","0.5","2.5","0","7500","31.666666666666668","5.21749194749951","0.06902777777777777","0.0195931811330774","480.4","19.180893270822054","7500","0"
"1","0.5","0","0.5","5","0","0","0","0","0","0","0","0","0","0"
"1","0.5","0","0.5","5","0","500","2.5","1.4317821063276353","0.006111111111111111","0.004530418452861136","64.7","8.672369918309528","500","0"
"1","0.5","0","0.5","5","0","1000","6.6","2.2150996967781533","0.014722222222222223","0.005562495665139107","132.7","12.111014270764718","1000","0"
"1","0.5","0","0.5","5","0","1500","10.666666666666666","3.228346670080867","0.025000000000000005","0.007216878364870323","196.76666666666668","14.872084214691926","1500","0"
"1","0.5","0","0.5","5","0","2000","15.333333333333334","3.9524956954084374","0.037222222222222226","0.010088344331852711","263","18.00740588387641","2000","0"
"1","0.5","0","0.5","5","0","2500","19.733333333333334","3.974362282877035","0.04847222222222223","0.01310937488504098","328.73333333333335","16.461942642214357","2500","0"
"1","0.5","0","0.5","5","0","3000","24.3","4.204362813395946","0.06111111111111111","0.015074403945794592","396.06666666666666","19.949825953014116","3000","0"
"1","0.5","0","0.5","5","0","3500","28.333333333333332","5.204698731808488","0.06958333333333333","0.015780247263706096","462.43333333333334","23.641324459983668","3500","0"
"1","0.5","0","0.5","5","0","4000","32.833333333333336","5.773983797075369","0.08291666666666668","0.01794893734603394","529","23.32952349849149","4000","0"
"1","0.5","0","0.5","5","0","4500","38.166666666666664","5.2286603340520115","0.09222222222222225","0.018089711283516597","595.8666666666667","23.191569349418533","4500","0"
"1","0.5","0","0.5","5","0","5000","42.93333333333333","6.098815914221018","0.10263888888888888","0.019229466361373886","660.1666666666666","24.016776543815272","5000","0"
"1","0.5","0","0.5","5","0","5500","47","6.444636012478387","0.1126388888888889","0.019880526640563948","725.5333333333333","24.118780142361167","5500","0"
"1","0.5","0","0.5","5","0","6000","51.3","6.527633568147036","0.12222222222222225","0.020925721074054673","791.6333333333333","26.31410690527463","6000","0"
"1","0.5","0","0.5","5","0","6500","55.1","7.105631569396206","0.13194444444444445","0.019104165404499333","857.8333333333334","26.153499872016283","6500","0"
"1","0.5","0","0.5","5","0","7000","59.56666666666667","7.610008030365159","0.1408333333333333","0.02022443516585266","924.5333333333333","27.707680443435812","7000","0"
"1","0.5","0","0.5","5","0","7500","63.63333333333333","7.846372127012303","0.15180555555555555","0.02060101954207217","988.0333333333333","26.79736720069509","7500","0"
"1","0.5","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1","0.5","0","1","0","0","500","0","0","0","0","0","0","500","0"
"1","0.5","0","1","0","0","1000","0","0","0","0","0","0","1000","0"
"1","0.5","0","1","0","0","1500","0","0","0","0","0","0","1500","0"
"1","0.5","0","1","0","0","2000","0","0","0","0","0","0","2000","0"
"1","0.5","0","1","0","0","2500","0","0","0","0","0","0","2500","0"
"1","0.5","0","1","0","0","3000","0","0","0","0","0","0","3000","0"
"1","0.5","0","1","0","0","3500","0","0","0","0","0","0","3500","0"
"1","0.5","0","1","0","0","4000","0","0","0","0","0","0","4000","0"
"1","0.5","0","1","0","0","4500","0","0","0","0","0","0","4500","0"
"1","0.5","0","1","0","0","5000","0","0","0","0","0","0","5000","0"
"1","0.5","0","1","0","0","5500","0","0","0","0","0","0","5500","0"
"1","0.5","0","1","0","0","6000","0","0","0","0","0","0","6000","0"
"1","0.5","0","1","0","0","6500","0","0","0","0","0","0","6500","0"
"1","0.5","0","1","0","0","7000","0","0","0","0","0","0","7000","0"
"1","0.5","0","1","0","0","7500","0","0","0","0","0","0","7500","0"
"1","0.5","0","1","2.5","0","0","0","0","0","0","0","0","0","0"
"1","0.5","0","1","2.5","0","500","1.2","1.137248140615465","0.0018055555555555555","0.0029820709102199847","31.066666666666666","3.8116779623794153","500","0"
"1","0.5","0","1","2.5","0","1000","3.5","1.927865832122834","0.005555555555555555","0.005925202502139318","62.06666666666667","6.2499777777382715","1000","0"
"1","0.5","0","1","2.5","0","1500","5.866666666666666","2.432191512927293","0.012083333333333337","0.007001157311738089","93.8","8.034923770640267","1500","0"
"1","0.5","0","1","2.5","0","2000","8.333333333333334","3.091206165165235","0.01638888888888889","0.007448382043217735","124.9","8.247625921035297","2000","0"
"1","0.5","0","1","2.5","0","2500","10.366666666666667","3.478345711525651","0.022361111111111116","0.00822733512201105","157.43333333333334","8.845651788056974","2500","0"
"1","0.5","0","1","2.5","0","3000","12.433333333333334","3.8616346567512343","0.027777777777777783","0.009022434316062061","189.43333333333334","9.587086221695422","3000","0"
"1","0.5","0","1","2.5","0","3500","14.266666666666667","3.9152124960069394","0.03291666666666667","0.009762812094883317","222.4","11.217842929904124","3500","0"
"1","0.5","0","1","2.5","0","4000","16.7","4.619884558442271","0.03736111111111111","0.010996807898231981","253.83333333333334","12.625591295284176","4000","0"
"1","0.5","0","1","2.5","0","4500","18.866666666666667","4.3949465930265355","0.04111111111111111","0.01157370369777759","283.93333333333334","14.746600361514588","4500","0"
"1","0.5","0","1","2.5","0","5000","21.4","5.096403960964372","0.04555555555555556","0.012816968883399256","315.6","15.71538524291827","5000","0"
"1","0.5","0","1","2.5","0","5500","23.766666666666666","4.997888443021602","0.050138888888888886","0.012476057316830488","346.3","18.579827770999387","5500","0"
"1","0.5","0","1","2.5","0","6000","26.5","5.162363799656123","0.05486111111111112","0.01295841520755366","378.6333333333333","18.75185916708587","6000","0"
"1","0.5","0","1","2.5","0","6500","28.366666666666667","5.075978285567775","0.05861111111111111","0.013647909440598053","411.26666666666665","19.31309285318008","6500","0"
"1","0.5","0","1","2.5","0","7000","30.466666666666665","5.457309064202083","0.0636111111111111","0.015363396454472034","444","18.34666182170479","7000","0"
"1","0.5","0","1","2.5","0","7500","32.53333333333333","5.649385413968103","0.06930555555555554","0.016787180036570967","475.06666666666666","18.78995003245677","7500","0"
"1","0.5","0","1","5","0","0","0","0","0","0","0","0","0","0"
"1","0.5","0","1","5","0","500","3.5","1.3844373104863459","0.005555555555555556","0.004606423319938055","65.8","6.198924637924441","500","0"
"1","0.5","0","1","5","0","1000","7.4","2.2891046284519194","0.018055555555555557","0.006832429931249358","128.43333333333334","10.913854599646369","1000","0"
"1","0.5","0","1","5","0","1500","11.933333333333334","3.2550814975289875","0.02805555555555556","0.009250458780748172","194.66666666666666","13.277382606857756","1500","0"
"1","0.5","0","1","5","0","2000","16.7","3.90853766345761","0.03736111111111111","0.0128867634741818","260","16.291101865742537","2000","0"
"1","0.5","0","1","5","0","2500","21.233333333333334","3.955446315595189","0.04930555555555556","0.015103168868702459","327.26666666666665","15.631023283486236","2500","0"
"1","0.5","0","1","5","0","3000","25.433333333333334","4.3334615365650695","0.05722222222222222","0.01517388920416407","392.2","16.660132052297786","3000","0"
"1","0.5","0","1","5","0","3500","30.266666666666666","5.019517462421618","0.06680555555555555","0.018081711823528652","457.4","17.163138796074957","3500","0"
"1","0.5","0","1","5","0","4000","35.43333333333333","5.270568175148567","0.07722222222222222","0.018406839174477014","523.4","19.274508208166214","4000","0"
"1","0.5","0","1","5","0","4500","40.4","5.511200716117435","0.08805555555555557","0.019653636612565258","589.2666666666667","22.48693447809688","4500","0"
"1","0.5","0","1","5","0","5000","45.06666666666667","5.157087894883658","0.09930555555555556","0.022362836372367526","652.9333333333333","23.66845063698838","5000","0"
"1","0.5","0","1","5","0","5500","49.36666666666667","5.805074408557473","0.10888888888888888","0.024073896010737495","717.7666666666667","23.11807854376214","5500","0"
"1","0.5","0","1","5","0","6000","53.53333333333333","6.333684200807265","0.11847222222222217","0.02445430672261945","782.8","23.325808310395878","6000","0"
"1","0.5","0","1","5","0","6500","58.7","6.890331390192105","0.12986111111111112","0.026507409283322656","847.6666666666666","23.163668870788914","6500","0"
"1","0.5","0","1","5","0","7000","62.86666666666667","7.787739652099888","0.13888888888888887","0.02958691944878911","911.8","26.94735608552349","7000","0"
"1","0.5","0","1","5","0","7500","67.16666666666667","7.602996485304696","0.15083333333333332","0.031001792062897125","976.3666666666667","28.178577363348605","7500","0"
"1","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0"
"1","0.5","0.5","0","0","0","500","0","0","0","0","0","0","500","0"
"1","0.5","0.5","0","0","0","1000","0","0","0","0","0","0","1000","0"
"1","0.5","0.5","0","0","0","1500","0","0","0","0","0","0","1500","0"
"1","0.5","0.5","0","0","0","2000","0","0","0","0","0","0","2000","0"
"1","0.5","0.5","0","0","0","2500","0","0","0","0","0","0","2500","0"
"1","0.5","0.5","0","0","0","3000","0","0","0","0","0","0","3000","0"
"1","0.5","0.5","0","0","0","3500","0","0","0","0","0","0","3500","0"
"1","0.5","0.5","0","0","0","4000","0","0","0","0","0","0","4000","0"
"1","0.5","0.5","0","0","0","4500","0","0","0","0","0","0","4500","0"
"1","0.5","0.5","0","0","0","5000","0","0","0","0","0","0","5000","0"
"1","0.5","0.5","0","0","0","5500","0","0","0","0","0","0","5500","0"
"1","0.5","0.5","0","0","0","6000","0","0","0","0","0","0","6000","0"
"1","0.5","0.5","0","0","0","6500","0","0","0","0","0","0","6500","0"
"1","0.5","0.5","0","0","0","7000","0","0","0","0","0","0","7000","0"
"1","0.5","0.5","0","0","0","7500","0","0","0","0","0","0","7500","0"
"1","0.5","0.5","0","2.5","0","0","0","0","0","0","0","0","0","0"
"1","0.5","0.5","0","2.5","0","500","1.5333333333333334","1.284090685617215","0.0027777777777777775","0.003928371006591932","31.566666666666666","5.295805468062016","500","0"
"1","0.5","0.5","0","2.5","0","1000","3.8666666666666667","1.7074997966487597","0.00861111111111111","0.005685969302905198","64.76666666666667","7.153942192168517","1000","0"
"1","0.5","0.5","0","2.5","0","1500","6","2.1447610589527217","0.013333333333333334","0.008079466429027213","98.2","8.934577027854573","1500","0"
"1","0.5","0.5","0","2.5","0","2000","7.966666666666667","2.9493878837631526","0.016944444444444443","0.00918768633807846","128.43333333333334","10.088552368347447","2000","0"
"1","0.5","0.5","0","2.5","0","2500","10.566666666666666","3.4125585058069774","0.022500000000000003","0.008646879120151878","163.43333333333334","13.11661372289188","2500","0"
"1","0.5","0.5","0","2.5","0","3000","12.7","4.2280807308596495","0.025694444444444454","0.009070412148475385","195.66666666666666","14.455295069819764","3000","0"
"1","0.5","0.5","0","2.5","0","3500","14.766666666666667","4.638127016611579","0.03152777777777778","0.010848458102876948","228","15.57562197795003","3500","0"
"1","0.5","0.5","0","2.5","0","4000","17.3","4.831493902855859","0.035","0.010518942349311939","259.1333333333333","16.38847833760725","4000","0"
"1","0.5","0.5","0","2.5","0","4500","19.4","4.875790534193746","0.04069444444444444","0.010848458102876948","289.6333333333333","18.474276410427795","4500","0"
"1","0.5","0.5","0","2.5","0","5000","21.633333333333333","5.0496424515889125","0.045","0.011506841765115544","320.26666666666665","19.190159515288617","5000","0"
"1","0.5","0.5","0","2.5","0","5500","23.933333333333334","4.952664827028868","0.04972222222222223","0.01148334811588577","350.56666666666666","19.982798157971324","5500","0"
"1","0.5","0.5","0","2.5","0","6000","25.9","5.0947685586949545","0.054444444444444455","0.013217085837078132","384.06666666666666","19.699294967643443","6000","0"
"1","0.5","0.5","0","2.5","0","6500","28.666666666666668","5.230253871042548","0.06097222222222223","0.013881247898149379","417.96666666666664","18.94638634556879","6500","0"
"1","0.5","0.5","0","2.5","0","7000","30.966666666666665","5.735755302389467","0.06597222222222222","0.013483672110380273","450.3","20.363611336564706","7000","0"
"1","0.5","0.5","0","2.5","0","7500","32.56666666666667","6.0370154509952645","0.07013888888888889","0.014356704675370403","481.1","20.7691277300388","7500","0"
"1","0.5","0.5","0","5","0","0","0","0","0","0","0","0","0","0"
"1","0.5","0.5","0","5","0","500","2.6","1.5405626677721789","0.006527777777777779","0.004773011188177662","64.83333333333333","7.4075787017231365","500","0"
"1","0.5","0.5","0","5","0","1000","7.166666666666667","3.0009257830802074","0.014305555555555556","0.007808718220483665","130.4","9.12724858139991","1000","0"
"1","0.5","0.5","0","5","0","1500","11.766666666666667","3.774328490679575","0.025555555555555557","0.012206429190399904","196.73333333333332","13.870672498316567","1500","0"
"1","0.5","0.5","0","5","0","2000","16.033333333333335","4.238579426595137","0.034166666666666665","0.01274754878398196","263.03333333333336","14.407135577746033","2000","0"
"1","0.5","0.5","0","5","0","2500","20.7","4.980963762164908","0.04569444444444446","0.013671210852475342","330.6","17.211623979160134","2500","0"
"1","0.5","0.5","0","5","0","3000","25.366666666666667","6.188609608699591","0.05666666666666667","0.01612307984547939","395.3666666666667","18.657408418343877","3000","0"
"1","0.5","0.5","0","5","0","3500","29.8","5.79885046079537","0.06944444444444445","0.01892154040658489","461.1333333333333","19.98288156286664","3500","0"
"1","0.5","0.5","0","5","0","4000","34.36666666666667","5.997128942715468","0.07916666666666666","0.019214915117245844","523.3333333333334","20.691920054831925","4000","0"
"1","0.5","0.5","0","5","0","4500","38.56666666666667","5.903012413637256","0.08888888888888888","0.02114580482574251","588.7333333333333","21.466149062082735","4500","0"
"1","0.5","0.5","0","5","0","5000","43.03333333333333","6.284814149112836","0.09763888888888889","0.021346006796889194","653.7333333333333","22.235007433224652","5000","0"
"1","0.5","0.5","0","5","0","5500","48.46666666666667","6.825117011613957","0.10430555555555557","0.021475743566367965","718.2333333333333","23.725771267173215","5500","0"
"1","0.5","0.5","0","5","0","6000","52.96666666666667","7.34158626516701","0.11430555555555554","0.02203961430618585","783.5666666666667","24.544766357730026","6000","0"
"1","0.5","0.5","0","5","0","6500","57.333333333333336","7.4803446147591055","0.12611111111111115","0.022565063677406988","847.5666666666667","24.415409523950693","6500","0"
"1","0.5","0.5","0","5","0","7000","62.56666666666667","8.503659343025344","0.13694444444444448","0.022014655612305072","915.4","26.31298792105019","7000","0"
"1","0.5","0.5","0","5","0","7500","67.03333333333333","9.24295527535551","0.14527777777777778","0.020742394113993853","983.9333333333333","27.79320460512285","7500","0"
"1","0.5","0.5","0.5","0","0","0","0","0","0","0","0","0","0","0"
"1","0.5","0.5","0.5","0","0","500","0","0","0","0","0","0","500","0"
"1","0.5","0.5","0.5","0","0","1000","0","0","0","0","0","0","1000","0"
"1","0.5","0.5","0.5","0","0","1500","0","0","0","0","0","0","1500","0"
"1","0.5","0.5","0.5","0","0","2000","0","0","0","0","0","0","2000","0"
"1","0.5","0.5","0.5","0","0","2500","0","0","0","0","0","0","2500","0"
"1","0.5","0.5","0.5","0","0","3000","0","0","0","0","0","0","3000","0"
"1","0.5","0.5","0.5","0","0","3500","0","0","0","0","0","0","3500","0"
"1","0.5","0.5","0.5","0","0","4000","0","0","0","0","0","0","4000","0"
"1","0.5","0.5","0.5","0","0","4500","0","0","0","0","0","0","4500","0"
"1","0.5","0.5","0.5","0","0","5000","0","0","0","0","0","0","5000","0"
"1","0.5","0.5","0.5","0","0","5500","0","0","0","0","0","0","5500","0"
"1","0.5","0.5","0.5","0","0","6000","0","0","0","0","0","0","6000","0"
"1","0.5","0.5","0.5","0","0","6500","0","0","0","0","0","0","6500","0"
"1","0.5","0.5","0.5","0","0","7000","0","0","0","0","0","0","7000","0"
"1","0.5","0.5","0.5","0","0","7500","0","0","0","0","0","0","7500","0"
"1","0.5","0.5","0.5","2.5","0","0","0","0","0","0","0","0","0","0"
"1","0.5","0.5","0.5","2.5","0","500","1.4333333333333333","1.0225241100118647","0.0027777777777777775","0.003458305443885759","30.733333333333334","5.415615282577675","500","0"
"1","0.5","0.5","0.5","2.5","0","1000","3.6","2.009975124224178","0.007083333333333335","0.00619419531138271","62.3","7.776674524928162","1000","0"
"1","0.5","0.5","0.5","2.5","0","1500","5.666666666666667","2.4129281427805145","0.010833333333333335","0.006596856715021065","94.7","9.313610112804449","1500","0"
"1","0.5","0.5","0.5","2.5","0","2000","7.933333333333334","2.999259167787198","0.016250000000000004","0.007083333333333334","127.1","10.780692618442163","2000","0"
"1","0.5","0.5","0.5","2.5","0","2500","10.033333333333333","3.270915604060871","0.020277777777777783","0.007812422839125129","157.66666666666666","11.452316602135811","2500","0"
"1","0.5","0.5","0.5","2.5","0","3000","12","3.444802848737017","0.025833333333333337","0.010115078586685068","190.3","12.288612614937456","3000","0"
"1","0.5","0.5","0.5","2.5","0","3500","13.9","3.3600595232822887","0.03125","0.010636567776969886","220.2","14.613692209705254","3500","0"
"1","0.5","0.5","0.5","2.5","0","4000","15.966666666666667","3.6100169282459365","0.03680555555555555","0.012270265424197103","251.16666666666666","16.59735588044741","4000","0"
"1","0.5","0.5","0.5","2.5","0","4500","17.9","3.7890192222614374","0.04166666666666667","0.013043729868748775","282.8666666666667","16.53427416677921","4500","0"
"1","0.5","0.5","0.5","2.5","0","5000","19.833333333333332","4.033884259894205","0.04541666666666668","0.014803887752634188","315.3","18.23028615610115","5000","0"
"1","0.5","0.5","0.5","2.5","0","5500","22.1","4.533946037026319","0.05027777777777778","0.014188436432357924","346.6333333333333","19.920648137603912","5500","0"
"1","0.5","0.5","0.5","2.5","0","6000","24.466666666666665","5.188020388891658","0.05583333333333334","0.01623040128665727","378.8333333333333","20.350402671418788","6000","0"
"1","0.5","0.5","0.5","2.5","0","6500","26.7","5.550675634551167","0.06125000000000001","0.017715276416655722","411.93333333333334","21.15015103702309","6500","0"
"1","0.5","0.5","0.5","2.5","0","7000","28.933333333333334","5.784654027876016","0.06680555555555555","0.017920972781411693","444.6666666666667","22.481597412599985","7000","0"
"1","0.5","0.5","0.5","2.5","0","7500","31.366666666666667","6.172429739485811","0.07097222222222223","0.01904804273668992","475.9","22.98746034979361","7500","0"
"1","0.5","0.5","0.5","5","0","0","0","0","0","0","0","0","0","0"
"1","0.5","0.5","0.5","5","0","500","3.3","1.7540429489230493","0.00513888888888889","0.0036772784152427026","64.03333333333333","6.715570630176477","500","0"
"1","0.5","0.5","0.5","5","0","1000","7.3","2.3544284515213736","0.014027777777777781","0.0065866142785441","127.6","9.961927524329818","1000","0"
"1","0.5","0.5","0.5","5","0","1500","12.3","2.72213151776324","0.02236111111111112","0.00786778279903808","194.1","13.743725841270264","1500","0"
"1","0.5","0.5","0.5","5","0","2000","16.933333333333334","3.4730710073682944","0.03222222222222222","0.01042684687729081","259.6","14.770691701248568","2000","0"
"1","0.5","0.5","0.5","5","0","2500","21.266666666666666","4.753478258660237","0.04194444444444445","0.01070075571347679","321.43333333333334","16.483695648191947","2500","0"
"1","0.5","0.5","0.5","5","0","3000","26.1","4.548626166217663","0.05097222222222224","0.012985182676258448","388.23333333333335","17.783294282993673","3000","0"
"1","0.5","0.5","0.5","5","0","3500","30.433333333333334","5.226109664197855","0.06277777777777778","0.014065543223524624","454.46666666666664","18.297055015007803","3500","0"
"1","0.5","0.5","0.5","5","0","4000","34.63333333333333","5.930055274241173","0.07305555555555555","0.014622302431390953","518.1333333333333","21.70366072552943","4000","0"
